Sentence_id,Text,class_label,y
10688,"Health care is priority number two, because that broken health care system is bad not only for families, but it's making our businesses less competitive.",Yes,1
22945,Ninety percent of the costs are coming out of your pockets.,Yes,1
23549,I helped double the NIH budget to $28 billion a year to find cures.,Yes,1
6872,He introduced some 300 bills and he's passed five.,Yes,1
29626,"And we don't have the money, because it's been squandered on so many of your ideas.",Yes,1
32163,"Number three, women can't be charged more than men for our health insurance, which is the way it used to be before the Affordable Care Act.",Yes,1
19536,"You got to send down some more people, because the president's found out there are death squads on his on his, in his own property.",Yes,1
14429,"And we formed a historic coalition, and we brought him down, and we destroyed the 4th largest army.",Yes,1
8950,"But at the same time, we gave back to the people of California - in tax rebates, tax credits, tax cuts - $5.7 billion.",Yes,1
32792,"I mean, she calls our people deplorable, a large group, and irredeemable.",Yes,1
2344,"And so Dodd-Frank correctly says we need to have qualified mortgages, and if you give a mortgage that's not qualified, there are big penalties, except they didn't ever go on and define what a qualified mortgage was.",Yes,1
8827,"The initial cost is about $54 billion, and then when you add in the additional costs - not only the construction of the system, the missiles and the personnel, and so on - when you add in the additional costs over the lifecycle of that system, over $100 billion.",Yes,1
19166,We've done a lot to give the people more powers to make their own decisions over their own lives.,Yes,1
22768,"Yet at the same time, he was very -- we were very unpopular in Europe because of the decisions he made.",Yes,1
18581,"There are 100,000 troops trained, police, guard, special units, border patrol.",Yes,1
2406,"... the irony is that we've seen this model work really well in Massachusetts, because Governor Romney did a good thing, working with Democrats in the state to set up what is essentially the identical model and as a consequence people are covered there.",Yes,1
7397,We have a separate and unequal school system in the United States of America.,Yes,1
7616,But they were not in accordance with international law.,Yes,1
14024,Both parties have foreign lobbyists on leaves in key roles in their campaigns.,Yes,1
23294,"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.",Yes,1
10349,"And as governor of my state, I was able to get 100 percent of my people insured, all my kids, about 98 percent of the adults.",Yes,1
34165,And you will see the dozens of sources which verify that he was for the invasion of Iraq.,Yes,1
20299,"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow.",Yes,1
24015,"Well, Sander, that's a good question, and the answer is: for 40-some years we kept the peace.",Yes,1
32502,"Well, everything you've heard just now from Donald is not true.",Yes,1
15198,"My point I have made already, Mr. President, with regard to negotiating: it does not call for nuclear superiority on the part of the United States.",Yes,1
13274,"Number three, the Vice President - on May fifteenth after the U-2 flight - indicated that the flights were going on, even though the Administration and the President had canceled the flights on May twelfth.",Yes,1
1663,"Over the last 30 months, we've seen 5 million jobs in the private sector created.",Yes,1
5556,"And 95 percent of working families, 95 percent of you out there, will get a tax cut.",Yes,1
3532,"And Main Street is paying a penalty for the excesses and greed in Washington, D.C., and in the Wall Street.",Yes,1
15367,"He added the rate of unemployment and the rate of inflation, and it came, at that time, to 12.5% under President Ford.",Yes,1
9563,"When we're talking about math that doesn't add up, how about $4 trillion of deficits over the last four years, $5 trillion?",Yes,1
3732,They just skim off $15 billion.,Yes,1
6828,Most health-care costs are covered by third parties.,Yes,1
2910,"Recently Ian Smith, the uh - president of uh - Rhodesia, announced that he had unequivocal commitments from Mr. Kissinger that he could not reveal.",Yes,1
26469,"I don't have any policy against hiring anyone; whether it's lifestyle or whatever, we don't have any policy of that kind, never have had in my office or will we have in the future.",Yes,1
9906,"Now, Governor Romney just said, you know he wants to help those young people too, but during the Republican primary, he said, ""I will veto the DREAM Act"", that would allow these young people to have access.""",Yes,1
25841,These things are paid for in the balanced budget plan.,Yes,1
6704,He voted to increase taxes 98 times and to bust the budget 277 times.,Yes,1
34059,He said the Republican primary was rigged against him.,Yes,1
28944,"And, you know, we've heard a lot about -- from the governor about not much being done in the last eight years, as if the promises that I made eight years ago have not been kept.",Yes,1
